d,eta,N_needed
8629,0.787396981072,2
8632,0.7398468888859999,2
8633,0.977726741228,2
8636,0.6391713849199999,2
8637,0.487818534701,2
8641,0.9742834926799999,3
8645,0.281826717737,2
8648,0.255727018827,2
8652,0.487939039902,2
8653,0.5099417643309999,2
8657,0.6664360916069999,2
8661,0.9891330862429999,3
8665,0.775254212499,2
8668,0.905553009568,2
8669,0.6134038841549999,2
8677,0.675005616919,2
8680,0.9264453527019999,2
8681,0.877546055906,2
8684,1.0339515941600002,3
8689,1.2655413822300001,4
8693,0.318424380071,2
8696,0.93427747029,3
8697,0.460139010054,1
8701,0.7989157759259999,2
8705,0.829046939922,2
8709,0.7200924076449999,2
8713,0.997196755987,2
8716,0.9402916769999999,3
8717,0.43397439256,2
8728,0.56805707551,2
8729,0.791148606373,2
8732,0.48055584104,2
8733,0.535125359113,2
8737,1.22764280861,3
8741,0.406372808732,2
8744,0.6698949153199999,2
8745,0.9338886538969999,2
8749,0.8940289297549999,2
8753,0.5986797382929999,2
8760,0.512866584346,2
8761,1.3669968244400001,4
8764,0.873565379747,2
8765,0.778697808823,2
8769,0.670346648176,2
8773,0.5718003270509999,2
8776,1.11617396814,3
8777,0.157247796219,1
8780,0.497648561327,2
8781,0.718143970952,2
8785,1.01747519527,3
8789,0.8194580553449999,2
8792,0.6321275375609999,2
8796,0.6147405997009999,2
8797,0.5547975854039999,2
8801,0.9416128665719999,3
8805,0.604107864958,2
8808,0.5233358999619999,2
8809,0.9965281656889999,3
8812,0.551449993241,2
8813,0.6487909221279999,2
8817,0.832728237958,2
8821,0.896729022539,3
8824,0.9570883324699999,3
8828,0.290713165111,2
8837,0.27082774393,2
8840,0.6318142497689999,2
8841,1.02994130142,3
8844,0.9195588674809999,2
8845,0.7509796997029999,2
8849,1.08422046046,3
8853,0.481381644095,2
8857,0.932634029345,2
8860,0.649503974777,2
8861,0.568009742918,2
8872,0.38835239806,1
8873,0.7240987044249999,2
8876,0.6201403969699999,2
8877,0.417202031574,2
8881,1.01492022881,3
8885,0.227161528125,2
8888,0.162359207287,1
8889,1.0396411808500001,3
8893,0.6972644882789999,2
8897,0.6143390962409999,2
8904,0.923646176021,3
8905,1.00082874323,3
8908,0.9282068400379999,2
8909,0.5974937282839999,2
8913,0.7657039212679999,2
8917,0.7059011882559999,2
8920,0.696566702064,2
8921,0.7446824502999999,2
8924,0.532437329766,2
8929,1.1233927323700001,3
8933,0.7562474108939999,2
8936,0.851579882653,2
8940,0.669717860494,2
8941,1.15995744125,3
8945,0.5138461451869999,2
8949,0.313491250006,2
8952,0.217160196709,1
8953,0.8841517788769999,2
8956,0.826337157693,2
8961,1.06518086631,3
8965,0.582732446186,2
8968,0.8122445214309999,2
8969,1.04715055001,3
8972,0.32197716045,2
8977,0.8546773540139999,2
8981,0.518642345415,2
8984,0.7468412315699999,2
8985,0.9765011910989999,3
8988,0.5427658243719999,2
8989,0.7707423611819999,2
8997,0.6985681600439999,2
9001,1.06831874719,3
9004,0.8504216870669999,2
9005,0.140488009057,2
9013,0.7667478739429999,2
9017,0.576025826883,2
9020,0.467973571106,2
9021,0.5730327455809999,2
9029,0.6905107625379999,2
9032,0.76665801118,2
9033,0.302785322857,1
9037,0.333159889013,2
9041,0.879977422958,2
9048,0.636480140616,2
9049,1.01747963531,3
9052,0.813183468889,2
9053,0.7229092131689999,2
9057,0.798682123021,2
9061,0.737782498447,2
9064,0.8734602803589999,2
9068,0.54391677969,2
9069,0.778637587593,2
9073,1.00544259987,3
9077,0.495162192613,2
9080,0.7463002033509999,2
9084,0.6865953360489999,2
9085,0.358703904232,2
9089,0.734857185563,2
9093,0.590970829472,2
9096,0.542662489093,2
9097,1.1596666069800001,3
9101,0.964907272816,3
9105,0.567355421409,2
9109,0.9749050481649999,3
9112,0.81740736593,2
9113,0.6115734350509999,2
9116,0.7246287210169999,2
9121,1.09650759417,3
9128,0.48758209358,2
9129,1.06489323364,3
9132,0.438808107736,2
9133,0.589180964412,2
9137,0.6576018065639999,2
9141,0.410600293948,2
9145,0.9332772531119999,2
9148,0.6331314425279999,2
9149,0.521822446023,2
9157,0.6315583890099999,2
9160,0.7091570012839999,2
9161,0.8319031997109999,2
9164,1.00886953938,3
9165,0.7306630498019999,2
9169,0.9980396917629999,3
9173,0.131850134311,2
9176,0.383843060513,2
9177,0.823055839849,2
9181,1.0036102784,3
9185,0.700313721439,2
9192,0.540273631088,2
9193,0.9369347142,2
9197,0.47892072115400003,2
9201,1.1486415652800002,3
9205,0.813319676913,2
9208,0.635718518464,2
9209,0.8015803228239999,2
9213,0.7550679414729999,2
9217,0.6549650163449999,2
9221,0.8109507896189999,2
9224,0.439382304274,2
9228,0.310586979773,1
9229,0.867985647398,2
9233,0.724195350137,2
9237,0.166557877496,1
9240,0.73930779477,2
9241,1.4007567574200002,4
9244,1.09510342708,3
9249,1.0805726766300001,3
9253,0.372224419969,2
9256,1.12134911078,3
9257,0.649192843831,2
9260,0.5976688412519999,2
9265,1.15926970236,3
9269,0.6561307816119999,2
9272,0.424268529434,2
9273,0.7957201336869999,2
9276,0.883764207445,2
9277,0.7329492151879999,2
9281,0.846400238261,2
9285,0.5917279107579999,2
9289,1.17317070583,3
9292,0.5094473817609999,2
9293,0.377920241796,2
9301,0.616028414607,2
9304,1.15835233351,3
9305,0.775816053513,2
9308,0.6818855904979999,2
9309,0.621066011806,2
9313,0.582800364284,2
9320,0.5654025289929999,2
9321,1.1224261128400002,3
9329,0.7591653454749999,2
9336,0.448582763177,2
9337,0.875809482035,2
9340,0.9261070703969999,3
9341,0.419986202583,2
9345,0.6841661877559999,2
9349,0.8529902833999999,2
9352,0.581372085972,2
9353,0.6455927862719999,2
9356,0.67577519573,2
9357,0.322341565172,2
9361,1.28058486802,4
9365,0.513592589213,2
9368,0.515848736905,2
9372,0.527323255614,2
9373,0.729637009798,2
9377,0.756232067297,2
9381,0.6512949229589999,2
9384,0.813548671682,2
9385,0.884321188128,2
9388,0.794745957771,2
9389,0.595707090613,2
9393,0.548435233778,2
9397,0.8356864157389999,2
9401,0.6805153907249999,2
9404,0.0971233816936,1
9413,0.160965842433,2
9416,0.9227840616799999,3
9417,0.744097255899,2
9420,0.5397962794229999,2
9421,0.912477414259,3
9429,0.6377925217499999,2
9433,0.933184459579,2
9436,0.89006833918,3
9437,0.295281699992,2
9445,0.5610625561589999,2
9448,0.6955468596159999,2
9449,0.6689913805709999,2
9452,0.6661694835569999,2
9453,0.44321591958900003,2
9461,0.9787982624129999,3
9465,1.11652803759,3
9469,0.8463078108269999,2
9473,0.7953359639769999,2
9480,0.7432757318669999,2
9481,0.9445156474359999,3
9484,0.7087936998929999,2
9485,0.5113813866579999,2
9489,0.971764127741,3
9493,0.633227075533,2
9496,0.948042897698,3
9497,0.476190955682,2
9501,0.6891085001089999,2
9505,1.02003524642,3
9509,0.383809904948,2
9512,0.500283521505,2
9516,0.7997555213919999,2
9517,0.746854276376,2
9521,0.8332831980709999,2
9528,0.7815386487479999,2
9529,1.3275811662,4
9532,0.426709743523,2
9533,0.285117882207,2
9541,0.877863897112,3
9544,0.620153462076,2
9545,0.999977928276,3
9548,0.34183009842400003,2
9553,0.815105365372,2
9557,0.736539829149,2
9560,0.136833074834,1
9561,0.730316092179,2
9564,0.909690864338,3
9565,0.471405045215,2
9569,0.880636900936,2
9573,0.67219710515,2
9577,0.9870774189699999,3
9580,0.974635212917,3
9581,0.5141273826599999,2
9589,0.5846850739099999,2
9592,0.8499125263249999,2
9593,0.8203199731669999,2
9596,0.562437023774,2
9597,0.6322548908629999,2
9601,1.33353813933,4
9605,0.332352047466,2
9608,0.513253432927,2
9609,0.713294633821,2
9613,0.5217237209369999,2
9617,0.6307656171799999,2
9624,0.655654206309,2
9628,0.442430606325,2
9629,0.738681010994,2
9637,0.8140355741849999,2
9640,0.925720821809,3
9641,1.05111175574,3
9644,0.371509672906,2
9645,0.604067701019,2
9649,1.0155179141900001,3
9656,0.770808143226,2
9660,0.613836850246,2
9661,1.01819528804,3
9665,0.39500512537,1
9669,0.9496965110019999,3
9672,0.6554562054749999,2
9673,0.920158444976,2
9676,0.9879020186209999,3
9677,0.438688416216,2
9681,1.11234114739,3
9685,0.878721421421,3
9688,0.707277273147,2
9689,1.0872999194400002,3
9692,0.6851139967109999,2
9697,0.9276716382789999,2
9701,0.495229826201,2
9704,0.469434522923,2
9705,0.68544976999,2
9708,0.50826875712,2
9709,0.75023754633,2
9713,0.612672312981,2
9717,0.375116133637,2
9721,0.9429485971739999,3
9724,1.0304717975,3
9733,0.8024162583219999,2
9736,0.7870531516579999,2
9737,0.6845321349419999,2
9740,0.5793339287749999,2
9741,0.780709322221,2
9745,1.05970048219,3
9749,0.5675282538299999,2
9752,0.389742010346,2
9753,0.8534071884229999,2
9757,0.473816132699,2
9761,0.673582411931,2
9768,0.256494392904,1
9769,1.21244675284,4
9772,0.8009546640299999,2
9773,0.5996852526019999,2
9777,0.898331213396,2
9781,0.725496937085,2
9784,0.843902975458,2
9785,0.523694798953,2
9788,0.642114781692,2
9789,0.475554449339,2
9793,1.10448355979,3
9797,0.322003666871,2
9804,0.8415129595459999,2
9805,0.7901885091819999,2
9809,0.824932628745,2
9813,0.39239997593,2
9816,0.8736844891109999,3
9817,0.7473177369859999,2
9820,0.477338649805,2
9821,0.6205484377849999,2
9829,0.936681643257,3
9832,0.9217709861219999,3
9833,0.237785243067,1
9836,0.5074027535169999,2
9841,0.9430201535149999,3
9845,0.611530886033,2
9848,0.420323931065,2
9852,0.281971964513,2
9853,0.723432623839,2
9857,0.747377136945,2
9861,0.5773969897629999,2
9865,1.123517063,3
9868,0.8849058533869999,2
9869,0.442956444188,2
9877,0.597253978194,2
9880,0.585191367872,2
9881,1.07597523962,3
9884,0.551646900812,2
9885,0.6404919187429999,2
9889,1.05488741251,3
9893,0.578133227615,2
9896,0.7590892459799999,2
9897,0.543756241036,2
9901,0.600523692206,2
9905,0.861347494839,2
9912,0.5275595893959999,2
9913,0.8623719293859999,2
9916,1.1074339929400001,3
9917,0.339390279845,2
9921,0.8639213054489999,2
9928,0.6858088233249999,2
9929,0.8247007821619999,2
9932,0.163134079097,2
9933,0.295562454434,2
9937,1.03213214411,3
9941,0.7181547592919999,2
9944,0.903797369917,3
9948,0.834435805621,2
9949,1.15725156976,3
9953,0.6719010412599999,2
9957,0.294688460364,2
9960,0.6950276636339999,2
9961,1.32005842957,4
9964,0.7605264870609999,2
9965,0.5788881107389999,2
9969,0.968330998087,3
9973,0.293852185204,2
9976,0.822303869356,2
9977,0.679029502317,2
9980,0.731230845379,2
9985,0.8086167166239999,2
9989,0.587874377457,2
9992,0.5883638716349999,2
9993,0.780429777083,2
9997,0.6934571918989999,2
10001,0.749173972529,2
10005,0.5433372496609999,2
10009,1.0234650298,3
10012,0.6163797690399999,2
10013,0.55189239378,2
10021,0.881428388719,3
10024,0.952724228113,3
10028,0.460881186603,2
10029,0.642735317346,2
10033,1.13296849537,3
10037,0.514780867172,2
10040,0.5407782387079999,2
10041,0.873402774609,2
10049,0.892461943935,2
10056,0.6996744865029999,2
10057,0.798011546751,2
10060,0.862019554607,2
10061,0.528899500908,2
10065,0.7190870307889999,2
10069,0.684089559314,2
10072,0.5598576565529999,2
10073,0.415529163109,2
10076,0.8408114580599999,2
10077,0.7264042476429999,2
10081,1.29013892407,4
10085,0.7245738171099999,2
10088,0.422778395586,2
10093,0.349527585439,2
10097,0.53731445072,2
10101,0.6325049607779999,2
10104,0.467898376097,2
10105,1.12248199886,3
10109,0.629653828284,2
10113,0.8678889968439999,2
10117,0.808336722506,2
10120,0.5337845924779999,2
10121,0.664282299563,2
10124,0.950727139274,3
10129,1.09134599223,3
10133,0.416508772651,2
10136,0.8579472693039999,2
10137,0.700368871635,2
10141,0.747760535495,2
10145,0.927478565363,3
10149,0.5563975692469999,2
10153,0.7933619224749999,2
10156,0.866745379164,2
10157,0.663337450989,2
10165,0.9756389079169999,3
10168,0.7863523085869999,2
10169,0.92738936201,2
10172,0.5837966061409999,2
10173,0.5230876940529999,2
10177,0.553810497782,2
10181,0.262126851787,2
10184,0.8219489456329999,2
10185,0.7108450625299999,2
10189,1.05118630907,3
10193,0.7225349461049999,2
10204,0.8630124645199999,2
10205,0.304526424403,2
10209,1.09111348047,3
10213,0.756157394274,2
10216,0.6759419279679999,2
10217,0.804622075886,2
10220,0.477025590166,2
10221,0.749198040593,2
10229,0.484199511478,2
10232,0.439902361229,2
10236,0.705563288489,2
10237,0.29277113426,2
10245,0.69747307041,2
10248,0.593899342365,2
10249,1.1068752157800001,3
10252,0.7294052420739999,2
10253,0.6595757003799999,2
10257,0.8095228251879999,2
10261,0.888861531653,3
10264,1.0622901101,3
10265,0.490269189302,2
10268,0.227705351863,2
10273,0.854217595928,2
10277,0.525637197382,2
10280,0.5094637906189999,2
10281,0.706219016122,2
10284,0.8195150866969999,2
10289,0.836625901172,2
10293,0.553176767184,2
10297,0.939966534552,3
10301,0.7350822274769999,2
10312,0.8548773902719999,2
10313,0.607396692499,2
10316,0.451440725057,2
10317,0.41449478694,2
10321,1.21171021468,3
10328,0.512044332874,2
10329,0.9147863373339999,3
10333,0.825467425364,2
10337,0.491638874817,2
10344,0.757018932545,2
10345,1.1026599937800001,3
10348,0.63066331767,2
10349,0.5649859386789999,2
10353,0.615296470674,2
10357,0.689728215952,2
10360,0.838675214693,2
10361,0.928613688574,3
10364,0.71984161488,2
10365,0.393598636841,2
10369,1.10963423029,3
10373,0.440589182311,2
10376,0.6884451134849999,2
10380,0.189147427811,1
10381,0.7106800593879999,2
10385,0.908804321205,3
10389,0.896678538656,3
10392,0.266951862928,1
10393,0.717751891323,2
10396,1.15576261323,3
10397,0.41173605492800003,2
10401,0.7265415742779999,2
10405,0.555065211321,2
10408,0.415324453994,2
10409,0.965178107716,3
10412,0.602095360693,2
10417,1.1714084254000001,3
10421,0.5798527667919999,2
10424,0.5568742128609999,2
10428,0.261672051037,2
10429,0.830042725406,3
10433,0.393600549425,2
10441,1.04732827846,3
10444,0.8762523108989999,2
10445,0.436745442078,2
10453,0.7950742076709999,2
10456,0.8489376763459999,2
10457,0.426170773573,2
10460,0.4534092213,2
10461,0.5724193352089999,2
10465,1.0029243302200002,3
10472,0.283125147684,2
10473,0.9261035414109999,2
10477,0.515328218254,2
10481,1.07823352884,3
10488,0.813760643858,2
10489,0.934191886455,3
10492,0.8058666573119999,2
10493,0.380246628814,2
10497,1.0188844593200002,3
10501,0.842463941779,3
10504,1.08493063475,3
10505,0.7979898568229999,2
10508,0.687208650261,2
10509,0.654453296831,2
10513,0.7500537676019999,2
10517,0.530675033094,2
10520,0.500670055405,2
10524,0.5473888442699999,2
10529,0.869446701357,2
10533,0.403746034633,2
10536,0.9188386617559999,3
10537,0.8439608002469999,2
10540,0.639212322015,2
10541,0.540243539719,2
10545,0.5165298881729999,2
10549,0.867224415263,3
10552,0.753810097012,2
10553,0.7739001549979999,2
10556,0.693765691982,2
10561,1.14534718414,3
10565,0.8383864201729999,3
10568,0.306897095457,2
10569,0.8903587035189999,2
10572,0.744806968377,2
10573,0.7127532994729999,2
10577,0.282968015156,1
10581,0.8418065852869999,3
10585,1.12909374307,3
10588,0.6033468015919999,2
10589,0.740465239792,2
10597,0.27877411834,2
10601,0.5058297479099999,2
10604,0.600971235931,2
10605,0.540773855586,2
10613,0.406681921874,2
10616,0.763217584385,2
10617,0.5281330131969999,2
10621,0.9608846074359999,3
10632,0.134994507067,1
10636,0.5622709734939999,2
10637,0.602126006858,2
10641,1.06538227898,3
10645,0.384624476731,2
10649,0.9887737037319999,3
10652,0.458185882202,2
10653,0.308602856656,2
10657,0.987483478214,3
10661,0.61969062659,2
10664,0.611609566691,2
10668,0.6924620833459999,2
10669,0.775114700771,2
10673,0.5755603843449999,2
10677,0.57581527215,2
10680,0.399786038759,2
10681,0.923854921504,3
10684,1.16541356966,3
10685,0.734850325589,2
10689,0.968098170758,3
10696,1.0650216166100002,3
10697,0.919914839977,2
10705,0.9059068477,3
10709,0.46758948958200003,2
10712,0.448402294678,2
10713,0.5847844460739999,2
10716,0.478479484186,2
10717,0.605641772866,2
10721,0.998993608926,3
10729,1.13028231642,3
10732,0.563128722392,2
10733,0.373651002459,2
10741,0.8291466104009999,2
10744,0.706138123765,2
10745,0.725330636479,2
10748,0.441418589065,2
10749,0.48741228609,2
10753,0.8479880564879999,2
10757,0.184154364718,2
10760,0.720160020027,2
10761,1.21288897852,3
10765,0.817268417591,2
10776,0.627887947527,2
10777,0.9994216822199999,3
10781,0.663655791735,2
10785,0.597324934581,2
10789,1.09972192657,3
10792,0.5361267349229999,2
10793,0.7494948007969999,2
10796,0.807065707349,2
10797,0.464297104587,2
10801,0.9646590047139999,3
10805,0.437354096741,2
10808,0.5339274813329999,2
10812,0.663625339346,2
10813,0.730917258893,2
10817,0.7715229782299999,2
10821,0.392347660882,2
10824,0.679191040422,2
10828,0.8830987645199999,2
10833,0.9904605346249999,3
10837,0.77951582384,2
10840,0.7628378571929999,2
10841,0.7256910543239999,2
10844,0.69750063862,2
10849,0.970737188643,3
10853,0.10805706747800001,2
10856,0.462093141257,2
10857,0.595307746585,2
10860,0.552509836931,2
10861,0.874787846792,3
10865,0.8545943990229999,2
10869,0.888434500485,3
10873,0.899504976534,3
10876,0.6205859483459999,2
10877,0.392002053723,2
10885,0.763167783281,2
10888,0.767328645056,2
10889,0.777886523782,2
10892,0.232446804408,2
10893,0.6651276499669999,2
10897,0.747108804063,2
10901,0.567844078429,2
10904,0.7546472047389999,2
10905,0.7567925737229999,2
10909,0.484805114041,2
10913,0.707735660075,2
10920,0.5015496181089999,2
10921,1.29314337119,4
10924,1.0169767305800002,3
10929,1.2302695812,4
10936,0.900402490582,3
10937,0.6566539070049999,2
10940,0.319719015476,2
10941,0.504998055576,2
10945,1.14304020311,3
10949,0.9167817911189999,3
10956,0.935397403184,3
10957,0.8089631920079999,2
10961,0.929735878138,3
10965,0.32988603789800003,2
10968,0.628381266804,2
10969,1.17540472172,3
10972,0.619203005273,2
10973,0.403295846399,2
10977,0.574329901654,2
10981,0.8006160957549999,2
10984,1.0553791030200002,3
10988,0.405888860201,2
10993,0.743378200065,2
10997,0.422110313311,2
11001,1.22835181931,4
11004,0.5875559040299999,2
11005,0.7451695636179999,2
11009,0.6277080204829999,2
11013,0.307633894382,2
11017,0.6803827588629999,2
11020,1.06209821273,3
11021,0.6343486431909999,2
11029,0.90940767917,3
11032,0.447170565398,2
11033,0.856221296813,2
11036,0.7896010561919999,2
11037,0.602187667077,2
11041,1.31454209298,4
11048,0.7397658079639999,2
11049,0.9899303831549999,3
11053,0.705555928198,2
11057,0.395805422839,2
11064,0.99560338354,3
